Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Mame,@Mame72109695,,,,,172,https://twitter.com/Mame72109695/status/1605665713934458886,https://twitter.com/Mame72109695,"Samba Alaar bi nga done 
So Xamone nimala bagné ioe","Dec 21, 2022",2022-12-21T20:45:12.000Z
Bamina Baldé,@baminabalde2,,,,,42,https://twitter.com/baminabalde2/status/1605665907069575176,https://twitter.com/baminabalde2,"Apprenez de la bonne posture de Vladimir Poutine face à l'intempérance occidentale,là vous serez exempts de toute sorte de déstabilisation,vous les chefs d'État africains.","Dec 21, 2022",2022-12-21T20:45:58.000Z
Aliass,@LiassidiA,,,,,33,https://twitter.com/LiassidiA/status/1605666148439261185,https://twitter.com/LiassidiA,Vous condamner toute prise de pouvoir par les armes mais legitimez vos coup d'état constitutionnel.,"Dec 21, 2022",2022-12-21T20:46:56.000Z
waly bodian,@walylywa,,,,,30,https://twitter.com/walylywa/status/1605666579085156365,https://twitter.com/walylywa,Guignol tu es pire que tout être maléfique tu es l'incarnation de la lâcheté et de la méchanceté et de la trahison va au diable,"Dec 21, 2022",2022-12-21T20:48:38.000Z
Aliou Faye,@AliouFa21886328,,,,,113,https://twitter.com/AliouFa21886328/status/1605666581949796352,https://twitter.com/AliouFa21886328,Grand macki mangi ziarr,"Dec 21, 2022",2022-12-21T20:48:39.000Z
PSG,@gvenore,,,,,95,https://twitter.com/gvenore/status/1605667493288329218,https://twitter.com/gvenore,nul ne peut faire plus de 2 mandats consécutifs,"Dec 21, 2022",2022-12-21T20:52:16.000Z
M. DJALO,@NelNel94786635,,,,,33,https://twitter.com/NelNel94786635/status/1605668653420216320,https://twitter.com/NelNel94786635,,"Dec 21, 2022",2022-12-21T20:56:53.000Z
L OEIL DU RIVERAIN,@l_riverain,,,,,80,https://twitter.com/l_riverain/status/1605670699619667968,https://twitter.com/l_riverain,Mes félicitations et encouragements monsieur le Président Macky Sall pour votre  bonne démarche a l'endroit du pays soeur la Gambie,"Dec 21, 2022",2022-12-21T21:05:01.000Z
L OEIL DU RIVERAIN,@l_riverain,,,,,57,https://twitter.com/l_riverain/status/1605670739545317379,https://twitter.com/l_riverain,Bonne démarche monsieur le Président,"Dec 21, 2022",2022-12-21T21:05:10.000Z
Pap Sané,@SaneDiame,,,22,,676,https://twitter.com/SaneDiame/status/1605673454325272576,https://twitter.com/SaneDiame,"Merci de condamner président mais n'oubliez pas que nul ne peut faire plus de deux mandats consécutifs au Sénégal.
Bu ko sakh jëm.","Dec 21, 2022",2022-12-21T21:15:58.000Z
modou mbengue,@modoumb62991937,,,6,,221,https://twitter.com/modoumb62991937/status/1605674631393861667,https://twitter.com/modoumb62991937,Bala nga lakh di diaye lakhal diokh sa wa keur niou lekk ba soukh Yaw yangui tall sa keur lidianti woko na paré di wakh déstabilisation du gouvernement de Gambie ton gouvernement est plus déstabilisé que déstabilisé,"Dec 21, 2022",2022-12-21T21:20:38.000Z
