Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Macky Sall,@Macky_Sall,,408,3.7K,1.1K,,,https://twitter.com/Macky_Sall,Je condamne fermement la tentative de déstabilisation du Gouvernement gambien. L’Union Africaine rejette avec vigueur toute prise de pouvoir par les armes et reste solidaire du Gouvernement gambien.,,
Malick Yacine ®,@malick_yacine,,5,105,2,3.5K,https://twitter.com/malick_yacine/status/1605706095552520195,https://twitter.com/malick_yacine,"Adji Sarr migui destabilisé sa gouvernement, lidjentil lolou !","Dec 21, 2022",2022-12-21T23:25:40.000Z
BUKASA EMMANUEL,@BukasaEmmanuel2,,2,34,5,5.3K,https://twitter.com/BukasaEmmanuel2/status/1605663079718608908,https://twitter.com/BukasaEmmanuel2,"Excellence, pour les atrocités à l'est de la RDC vous ne piper mot jusque-là.","Dec 21, 2022",2022-12-21T20:34:44.000Z
Plan Sénégal Émergent #PSE,@PlanPse,,,2,,273,https://twitter.com/PlanPse/status/1605671539831017472,https://twitter.com/PlanPse,Avec vous Excellence nous condamnons cette pratique de prise illégale de pouvoir  et appelons à préserver cette démocratie gambienne .,"Dec 21, 2022",2022-12-21T21:08:21.000Z
Plan Sénégal Émergent #PSE,@PlanPse,"https://pbs.twimg.com/media/FkiASw6WYBQgWz7?format=jpg&name=small, https://pbs.twimg.com/media/FkiASw6WYBQgWz7?format=jpg&name=small",3,17,2,1.1K,https://twitter.com/PlanPse/status/1605674330615971840,https://twitter.com/PlanPse,Félicitations Excellence Monsieur le Président,"Dec 21, 2022",2022-12-21T21:19:27.000Z
Plan Sénégal Émergent #PSE,@PlanPse,"https://pbs.twimg.com/media/FkiAjndWYAkrW2v?format=jpg&name=small, https://pbs.twimg.com/media/FkiAjndWYAkrW2v?format=jpg&name=small",,2,,336,https://twitter.com/PlanPse/status/1605674618794172434,https://twitter.com/PlanPse,UN LEADERSHIP INTERNATIONALEMENT RECONNU,"Dec 21, 2022",2022-12-21T21:20:35.000Z
Plan Sénégal Émergent #PSE,@PlanPse,"https://pbs.twimg.com/media/FkiAzD-WYBM-DBM?format=jpg&name=small, https://pbs.twimg.com/media/FkiAzD-WYBM-DBM?format=jpg&name=small",,1,,311,https://twitter.com/PlanPse/status/1605674885094772736,https://twitter.com/PlanPse,Merci Président,"Dec 21, 2022",2022-12-21T21:21:39.000Z
Plan Sénégal Émergent #PSE,@PlanPse,"https://pbs.twimg.com/media/FkiAzD-WYBM-DBM?format=jpg&name=small, https://pbs.twimg.com/media/FkiAzD-WYBM-DBM?format=jpg&name=small",,1,,311,https://twitter.com/PlanPse/status/1605674885094772736,https://twitter.com/PlanPse,Merci Président,"Dec 21, 2022",2022-12-21T21:21:39.000Z
Plan Sénégal Émergent #PSE,@PlanPse,"https://pbs.twimg.com/ext_tw_video_thumb/1605675150376067073/pu/img/VSRwLkE-fm6l1Wek.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1605675150376067073/pu/img/VSRwLkE-fm6l1Wek.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1605675150376067073/pu/img/VSRwLkE-fm6l1Wek.jpg",,5,1,286,https://twitter.com/PlanPse/status/1605675182928060433,https://twitter.com/PlanPse,,"Dec 21, 2022",2022-12-21T21:22:50.000Z
Plan Sénégal Émergent #PSE,@PlanPse,"https://pbs.twimg.com/ext_tw_video_thumb/1605675289350135814/pu/img/ez3aCEigRDjrwWc3.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1605675289350135814/pu/img/ez3aCEigRDjrwWc3.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1605675289350135814/pu/img/ez3aCEigRDjrwWc3.jpg",,1,,119,https://twitter.com/PlanPse/status/1605675328373940239,https://twitter.com/PlanPse,,"Dec 21, 2022",2022-12-21T21:23:24.000Z
