Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
PunchTchineur,@Nabyleu,https://pbs.twimg.com/ext_tw_video_thumb/1509138588243476484/pu/img/AUVZqN7oUYAyQ593.jpg,617,2.4K,178,,,https://twitter.com/Nabyleu,"Vos meilleures vidéos Stade du Sénégal  

Niou Houheul Naar Yi",,
Emedia SN,@emediasn,"https://pbs.twimg.com/ext_tw_video_thumb/1509193327375269895/pu/img/TDrKk-MyxPX5ENa3.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509193327375269895/pu/img/TDrKk-MyxPX5ENa3.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509193327375269895/pu/img/TDrKk-MyxPX5ENa3.jpg",6,44,2,,https://twitter.com/emediasn/status/1509193415120019464,https://twitter.com/emediasn,,"Mar 30, 2022",2022-03-30T15:38:44.000Z
PunchTchineur,@Nabyleu,,,1,,,https://twitter.com/Nabyleu/status/1509193829974429699,https://twitter.com/Nabyleu,,"Mar 30, 2022",2022-03-30T15:40:23.000Z
NG,@NdiayeGaindeSn1,"https://pbs.twimg.com/ext_tw_video_thumb/1509161327935303680/pu/img/ttNEqvW_D-J94e0-.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509161327935303680/pu/img/ttNEqvW_D-J94e0-.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509161327935303680/pu/img/ttNEqvW_D-J94e0-.jpg",1,24,2,,https://twitter.com/NdiayeGaindeSn1/status/1509161388039712775,https://twitter.com/NdiayeGaindeSn1,,"Mar 30, 2022",2022-03-30T13:31:28.000Z
PunchTchineur,@Nabyleu,,1,1,,,https://twitter.com/Nabyleu/status/1509166466163171331,https://twitter.com/Nabyleu,,"Mar 30, 2022",2022-03-30T13:51:39.000Z
ali-France,@ziziniesta,"https://pbs.twimg.com/ext_tw_video_thumb/1509169672679309313/pu/img/w_OL8Xxvjcsh-Y6v.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509169672679309313/pu/img/w_OL8Xxvjcsh-Y6v.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509169672679309313/pu/img/w_OL8Xxvjcsh-Y6v.jpg",2,33,1,,https://twitter.com/ziziniesta/status/1509169747006566406,https://twitter.com/ziziniesta,Avant Goût,"Mar 30, 2022",2022-03-30T14:04:41.000Z
PunchTchineur,@Nabyleu,,,3,1,,https://twitter.com/Nabyleu/status/1509171282415398912,https://twitter.com/Nabyleu,Mais sa danse yi,"Mar 30, 2022",2022-03-30T14:10:47.000Z
Aïsha'tu,@mlle_shorty,"https://pbs.twimg.com/ext_tw_video_thumb/1509146766448467974/pu/img/OelCm8xJUoz3K0ew.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509146766448467974/pu/img/OelCm8xJUoz3K0ew.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509146766448467974/pu/img/OelCm8xJUoz3K0ew.jpg",1,3,1,,https://twitter.com/mlle_shorty/status/1509146941866881025,https://twitter.com/mlle_shorty,,"Mar 30, 2022",2022-03-30T12:34:04.000Z
PunchTchineur,@Nabyleu,,,1,,,https://twitter.com/Nabyleu/status/1509147422265589768,https://twitter.com/Nabyleu,,"Mar 30, 2022",2022-03-30T12:35:58.000Z
Madudu,@mamemodouSow1,"https://pbs.twimg.com/ext_tw_video_thumb/1509145252300525581/pu/img/fau9ryXxaR53yjhO.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509145252300525581/pu/img/fau9ryXxaR53yjhO.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509145252300525581/pu/img/fau9ryXxaR53yjhO.jpg",1,6,1,,https://twitter.com/mamemodouSow1/status/1509146102351683592,https://twitter.com/mamemodouSow1,,"Mar 30, 2022",2022-03-30T12:30:44.000Z
PunchTchineur,@Nabyleu,,,1,,,https://twitter.com/Nabyleu/status/1509147087891570696,https://twitter.com/Nabyleu,,"Mar 30, 2022",2022-03-30T12:34:39.000Z
Al Amine,@muhammad_lamine,"https://pbs.twimg.com/ext_tw_video_thumb/1509150264074330119/pu/img/wJC4OKPL-ZsRtQqM.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509150264074330119/pu/img/wJC4OKPL-ZsRtQqM.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1509150264074330119/pu/img/wJC4OKPL-ZsRtQqM.jpg",74,368,6,,https://twitter.com/muhammad_lamine/status/1509150475643502597,https://twitter.com/muhammad_lamine,Pape c’est comme si il se demandait toujours lou xew,"Mar 30, 2022",2022-03-30T12:48:06.000Z
