Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Guerrier,@hanarayaoff,,1,46,,"8,2K",https://twitter.com/hanarayaoff/status/1772358284491555157,https://twitter.com/hanarayaoff,La Chèvre,25 mars,2024-03-25T20:21:58.000Z
Prophète Marc Oléka,@marc_oleka,,,1,5,123,https://twitter.com/marc_oleka/status/1772358320004731312,https://twitter.com/marc_oleka,Vous seriez le 6 eme président du Sénégal Dieu m'avait dit ça depuis,25 mars,2024-03-25T20:22:06.000Z
RASSOUL,@Mouhamed______,"https://pbs.twimg.com/media/GJiufoBXsAAybL-?format=jpg&name=small, https://pbs.twimg.com/media/GJiufoBXsAAybL-?format=jpg&name=small",24,373,2,8K,https://twitter.com/Mouhamed______/status/1772358325314752602,https://twitter.com/Mouhamed______,Walahi ya goré Seydina Ousmane Sonko le père de la révolution sénégalaise,25 mars,2024-03-25T20:22:08.000Z
Daouda Coulibaly,@Kiing_Dave_,"https://pbs.twimg.com/media/GJiuicAWUAAwiEf?format=jpg&name=small, https://pbs.twimg.com/media/GJiuicAWUAAwiEf?format=jpg&name=small",3,52,1,2.8K,https://twitter.com/Kiing_Dave_/status/1772358362887233538,https://twitter.com/Kiing_Dave_,C'est le fruit de ton sacrifice merci,Mar 25,2024-03-25T20:22:17.000Z
Lamine Bara,@LBG_senegal,,4,134,5,6.7K,https://twitter.com/LBG_senegal/status/1772358464955724252,https://twitter.com/LBG_senegal,"La première sortie officielle du Président élu, son excellence Bassirou Diomaye Faye à 21h00 devra être en directe sur la @RTS1_Senegal. C'est désormais lui le Boss du peuple.",Mar 25,2024-03-25T20:22:41.000Z
Xaadim Bamba,@khadim283,"https://pbs.twimg.com/ext_tw_video_thumb/1772358487068037120/pu/img/ROEUUbrkhcNM3ffN.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1772358487068037120/pu/img/ROEUUbrkhcNM3ffN.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1772358487068037120/pu/img/ROEUUbrkhcNM3ffN.jpg",,5,,779,https://twitter.com/khadim283/status/1772358555913310464,https://twitter.com/khadim283,,Mar 25,2024-03-25T20:23:03.000Z
ASSANE,@assanekaolack,,,6,,445,https://twitter.com/assanekaolack/status/1772358657876869313,https://twitter.com/assanekaolack,Le meilleur de sa génération,Mar 25,2024-03-25T20:23:27.000Z
ngourou patriotes yii,@FreeSenegalFs,,,1,5,143,https://twitter.com/FreeSenegalFs/status/1772358677422281050,https://twitter.com/FreeSenegalFs,Une grand merci seydina ousmane sonko,Mar 25,2024-03-25T20:23:32.000Z
£lhadji6c_RMA ま,@hadjabdoulah,https://pbs.twimg.com/tweet_video_thumb/GJiu1A7WoAAgR1e.jpg,,6,,528,https://twitter.com/hadjabdoulah/status/1772358688071664071,https://twitter.com/hadjabdoulah,Nous y esttt,Mar 25,2024-03-25T20:23:34.000Z
Abdoul Khadre Aïdara,@AidaraKhad24421,,2,3,,257,https://twitter.com/AidaraKhad24421/status/1772358742677352541,https://twitter.com/AidaraKhad24421,"Merci Pros nous sommes fiers de vous.
Votre nom sera gravé dans les plus grands annales du monde.
Votre résilience sera un cas d’école insha allah",Mar 25,2024-03-25T20:23:47.000Z
Papa Aly Ndao,@Paalyndao20,"https://pbs.twimg.com/media/GJiu5dAXEAAKq9m?format=jpg&name=small, https://pbs.twimg.com/media/GJiu5dAXEAAKq9m?format=jpg&name=small",4,9,,473,https://twitter.com/Paalyndao20/status/1772358763237814648,https://twitter.com/Paalyndao20,Yén reik lagni toppou,Mar 25,2024-03-25T20:23:52.000Z
Ibuuuu19,@ibuumboth19,"https://pbs.twimg.com/media/GJiu5-rWwAA7Em6?format=jpg&name=small, https://pbs.twimg.com/media/GJiu5-rWwAA7Em6?format=jpg&name=small",1,10,,472,https://twitter.com/ibuumboth19/status/1772358772863717669,https://twitter.com/ibuumboth19,Yalla nala sa borom faay sa xol nga dundu lou yatou inechallah si coter Diomaye ngen liguey lou am solo,Mar 25,2024-03-25T20:23:54.000Z
.天,@Hafiiz_9,,,8,1,690,https://twitter.com/Hafiiz_9/status/1772358839628685537,https://twitter.com/Hafiiz_9,Trop heureux  pour le peuple sénégalais … Vous le méritez,Mar 25,2024-03-25T20:24:10.000Z
