Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Ghost,@JrBirame2,"https://pbs.twimg.com/tweet_video_thumb/GHlN-PDWgAARxU2.jpg, https://pbs.twimg.com/tweet_video_thumb/GHlN-PDWgAARxU2.jpg, https://pbs.twimg.com/tweet_video_thumb/GHlN-PDWgAARxU2.jpg",5,242,1,11K,https://twitter.com/JrBirame2/status/1763526477553815990,https://twitter.com/JrBirame2,"Le culot du gars me fume, il ose tout !",Mar 1,2024-03-01T11:27:31.000Z
Akandijack Badji-Ba-Sène,@Akandijack_cHb,"https://pbs.twimg.com/media/GHlJS3yXUAATw3k?format=jpg&name=small, https://pbs.twimg.com/media/GHlJS3yXUAATw3k?format=jpg&name=small",8,35,,9.8K,https://twitter.com/Akandijack_cHb/status/1763521915467997400,https://twitter.com/Akandijack_cHb,"Soutien à tous les journalistes et à celle qui a été agressée...
Mais refus principiel d'accepter l'indignation sélective SEM @Macky_Sall ...
Car voilà que l'équation de votre amnistie commandée vous est renvoyée M. le futur ex Président !

N'est-ce pas que l'auteur de cet acte",Mar 1,2024-03-01T11:09:23.000Z
Ghost,@JrBirame2,"https://pbs.twimg.com/tweet_video_thumb/GHlN-PDWgAARxU2.jpg, https://pbs.twimg.com/tweet_video_thumb/GHlN-PDWgAARxU2.jpg, https://pbs.twimg.com/tweet_video_thumb/GHlN-PDWgAARxU2.jpg",5,242,1,11K,https://twitter.com/JrBirame2/status/1763526477553815990,https://twitter.com/JrBirame2,"Le culot du gars me fume, il ose tout !",Mar 1,2024-03-01T11:27:31.000Z
Shadé,@229Etranges,,,7,2,2K,https://twitter.com/229Etranges/status/1763565818632134731,https://twitter.com/229Etranges,Seriously????,Mar 1,2024-03-01T14:03:51.000Z
By Waly.,@Baaywaly,,,9,,1.9K,https://twitter.com/Baaywaly/status/1763583750955295145,https://twitter.com/Baaywaly,Y'a bcp de choses à condamner,Mar 1,2024-03-01T15:15:06.000Z
PITSENEGAL OFFICIEL,@PIT_SN_OFFICIEL,"https://pbs.twimg.com/media/GHmHodeWMAA-NE-?format=jpg&name=small, https://pbs.twimg.com/media/GHmHodeWMAA-NE-?format=jpg&name=small",,3,,1.5K,https://twitter.com/PIT_SN_OFFICIEL/status/1763589862404374694,https://twitter.com/PIT_SN_OFFICIEL,,Mar 1,2024-03-01T15:39:23.000Z
Patriote,@pa3iote,https://pbs.twimg.com/ext_tw_video_thumb/1763189945546493952/pu/img/p1PIlEzMeu-PPnRS.jpg,3,58,,6.1K,https://twitter.com/pa3iote/status/1763605383665336671,https://twitter.com/pa3iote,Il a masque le précédent,Mar 1,2024-03-01T16:41:04.000Z
✰ Mafia Kacc Kacci 𓃵✰,@MafiaKaccKacci1,,1,11,,1.2K,https://twitter.com/MafiaKaccKacci1/status/1763693376719798626,https://twitter.com/MafiaKaccKacci1,"*#JOURNALISTES_EN_DANGER*
—-
NOTE: Avec l’appui de quelques journalistes, voici une LISTE ACTUALISÉE des journalistes emprisonnés, menacés, agressés de 2012 à 2024
 
#Journalistes_EMPRISONNÉS
—
1- Pape Alé Niang
2- Serigne Saliou Gueye 
3- Pape Ndiaye 
4- Maty Sarr Niang",Mar 1,2024-03-01T22:30:43.000Z
LELIEVRE Ludovic,@2022_109,,,,,381,https://twitter.com/2022_109/status/1763822786865135880,https://twitter.com/2022_109,"La liberté est un droit pour tous, journaliste ou pas.
Force au peuple sénégalais.
A bas McKINSEY !",Mar 2,2024-03-02T07:04:57.000Z
M Lahi,@lahi_lahi,,2,69,,5K,https://twitter.com/lahi_lahi/status/1763554653373944010,https://twitter.com/lahi_lahi,Quelle liberté de presse. C’est quoi votre problème ? Combien de personnes sont aggressées tous les jours au Sénégal  ? Il n’y a plus de sécurité dans ce pays depuis des années. Et comme d’habitude comme des charognards vous prenez cette aggression pour en tirer profit. Arrêtez,Mar 1,2024-03-01T13:19:29.000Z
Romaric Dacosta,@RomaricDacosta,,,,,123,https://twitter.com/RomaricDacosta/status/1764105552630571446,https://twitter.com/RomaricDacosta,Arrêtez de tuer les sénégalais,Mar 3,2024-03-03T01:48:33.000Z
heidi,@mounass22,,,40,,4.1K,https://twitter.com/mounass22/status/1763504308681633832,https://twitter.com/mounass22,Mane ma choqué,Mar 1,2024-03-01T09:59:26.000Z
Amkoulel,@Muhamaad_2408,,,6,,715,https://twitter.com/Muhamaad_2408/status/1763504404265632165,https://twitter.com/Muhamaad_2408,"J’espère que vous reviendrez à la raison pr … cette amnistie est une haute trahison 
Point d’amnistie pour ces barbares !",Mar 1,2024-03-01T09:59:48.000Z
Abdou Sene,@AbdouSe84185284,,,18,,2.4K,https://twitter.com/AbdouSe84185284/status/1763504420459819114,https://twitter.com/AbdouSe84185284,Où étiez vous pour le cas de @damembodjisn ?,Mar 1,2024-03-01T09:59:52.000Z
✰ Mafia Kacc Kacci 𓃵✰,@MafiaKaccKacci1,,1,11,,1.2K,https://twitter.com/MafiaKaccKacci1/status/1763693376719798626,https://twitter.com/MafiaKaccKacci1,"*#JOURNALISTES_EN_DANGER*
—-
NOTE: Avec l’appui de quelques journalistes, voici une LISTE ACTUALISÉE des journalistes emprisonnés, menacés, agressés de 2012 à 2024
 
#Journalistes_EMPRISONNÉS
—
1- Pape Alé Niang
2- Serigne Saliou Gueye 
3- Pape Ndiaye 
4- Maty Sarr Niang",Mar 1,2024-03-01T22:30:43.000Z
LELIEVRE Ludovic,@2022_109,,,,,381,https://twitter.com/2022_109/status/1763822786865135880,https://twitter.com/2022_109,"La liberté est un droit pour tous, journaliste ou pas.
Force au peuple sénégalais.
A bas McKINSEY !",Mar 2,2024-03-02T07:04:57.000Z
M Lahi,@lahi_lahi,,2,69,,5K,https://twitter.com/lahi_lahi/status/1763554653373944010,https://twitter.com/lahi_lahi,Quelle liberté de presse. C’est quoi votre problème ? Combien de personnes sont aggressées tous les jours au Sénégal  ? Il n’y a plus de sécurité dans ce pays depuis des années. Et comme d’habitude comme des charognards vous prenez cette aggression pour en tirer profit. Arrêtez,Mar 1,2024-03-01T13:19:29.000Z
Romaric Dacosta,@RomaricDacosta,,,,,123,https://twitter.com/RomaricDacosta/status/1764105552630571446,https://twitter.com/RomaricDacosta,Arrêtez de tuer les sénégalais,Mar 3,2024-03-03T01:48:33.000Z
heidi,@mounass22,,,40,,4.1K,https://twitter.com/mounass22/status/1763504308681633832,https://twitter.com/mounass22,Mane ma choqué,Mar 1,2024-03-01T09:59:26.000Z
Amkoulel,@Muhamaad_2408,,,6,,715,https://twitter.com/Muhamaad_2408/status/1763504404265632165,https://twitter.com/Muhamaad_2408,"J’espère que vous reviendrez à la raison pr … cette amnistie est une haute trahison 
Point d’amnistie pour ces barbares !",Mar 1,2024-03-01T09:59:48.000Z
Abdou Sene,@AbdouSe84185284,,,18,,2.4K,https://twitter.com/AbdouSe84185284/status/1763504420459819114,https://twitter.com/AbdouSe84185284,Où étiez vous pour le cas de @damembodjisn ?,Mar 1,2024-03-01T09:59:52.000Z
