Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Kemi Seba Officiel,@KemiSeba1,"https://pbs.twimg.com/media/GFcB8jEWkAA4ayh?format=jpg&name=small, https://pbs.twimg.com/media/GFcB8jEWkAA4ayh?format=jpg&name=small",1.4K,4.8K,178,,,https://twitter.com/KemiSeba1,"Coup d’état constitutionnel au  Sénégal. La CEDEAO va t-elle intervenir?
Ah j’oubliais , elle n’intervient que quand Macron le lui demande…",,
Raamaa,@lagobrune,,2,69,,4.9K,https://twitter.com/lagobrune/status/1753873733595349263,https://twitter.com/lagobrune,"exactement, c'est le marionnettiste  ()qui donne le ton et pour l'instant les pantins sont au placard en mode attente",Feb 3,2024-02-03T20:10:58.000Z
Homophobe et fier,@KarlanMetogho,,,,1,907,https://twitter.com/KarlanMetogho/status/1753959093176352964,https://twitter.com/KarlanMetogho,@pikaso_me screenshot this,Feb 4,2024-02-04T01:50:09.000Z
Pikaso,@pikaso_me,"https://pbs.twimg.com/media/GFdQrKwXQAENaId?format=jpg&name=small, https://pbs.twimg.com/media/GFdQrKwXQAENaId?format=jpg&name=small",,,,916,https://twitter.com/pikaso_me/status/1753959286047150250,https://twitter.com/pikaso_me,"Enjoy your screenshot and...

Get 10 stickers for $1: https://stickermule.com/pikaso",Feb 4,2024-02-04T01:50:55.000Z
Yax,@Big_Fellah,,,,1,1.2K,https://twitter.com/Big_Fellah/status/1753952436329255053,https://twitter.com/Big_Fellah,@pikaso_me screenshot this,Feb 4,2024-02-04T01:23:42.000Z
Pikaso,@pikaso_me,"https://pbs.twimg.com/media/GFdKjnXXsAAfxZe?format=jpg&name=small, https://pbs.twimg.com/media/GFdKjnXXsAAfxZe?format=jpg&name=small",,,,1.2K,https://twitter.com/pikaso_me/status/1753952559201452343,https://twitter.com/pikaso_me,"Enjoy your screenshot and...

Get 10 stickers for $1: https://stickermule.com/pikaso",Feb 4,2024-02-04T01:24:11.000Z
Pikaso,@pikaso_me,"https://pbs.twimg.com/media/GFdQrKwXQAENaId?format=jpg&name=small, https://pbs.twimg.com/media/GFdQrKwXQAENaId?format=jpg&name=small",,,,916,https://twitter.com/pikaso_me/status/1753959286047150250,https://twitter.com/pikaso_me,"Enjoy your screenshot and...

Get 10 stickers for $1: https://stickermule.com/pikaso",Feb 4,2024-02-04T01:50:55.000Z
Yax,@Big_Fellah,,,,1,1.2K,https://twitter.com/Big_Fellah/status/1753952436329255053,https://twitter.com/Big_Fellah,@pikaso_me screenshot this,Feb 4,2024-02-04T01:23:42.000Z
Pikaso,@pikaso_me,"https://pbs.twimg.com/media/GFdKjnXXsAAfxZe?format=jpg&name=small, https://pbs.twimg.com/media/GFdKjnXXsAAfxZe?format=jpg&name=small",,,,1.2K,https://twitter.com/pikaso_me/status/1753952559201452343,https://twitter.com/pikaso_me,"Enjoy your screenshot and...

Get 10 stickers for $1: https://stickermule.com/pikaso",Feb 4,2024-02-04T01:24:11.000Z
KOKOUVI AGBODEKA,@ag_kokouvi,,,43,2,4.4K,https://twitter.com/ag_kokouvi/status/1753873334125933041,https://twitter.com/ag_kokouvi,Il sortira sûrement par une petite porte.,Feb 3,2024-02-03T20:09:22.000Z
