Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
FSF,@Fsfofficielle,"https://pbs.twimg.com/media/FPFoY11X0AEch4Z?format=jpg&name=small, https://pbs.twimg.com/media/FPFoY11X0AEch4Z?format=jpg&name=small",876,7.2K,934,,,https://twitter.com/Fsfofficielle,La joie de @kkoulibaly26 et de @Abdou_diallo_ après la deuxième qualification consécutive du Sénégal en Coupe du monde. #Qatar2022,,
AMIDOU LY,@Amidoully,,,,,,https://twitter.com/Amidoully/status/1509587772268584962,https://twitter.com/Amidoully,"Merci  à cette belle génération et cette majestueuse prestation de l’équipe nationale ainsi que le staff technique, merci pour le bonheur et la@paix sociale que vous installer.bravo","Mar 31, 2022",2022-03-31T17:45:46.000Z
Aya sayah,@Ayasayah11,,,2,,,https://twitter.com/Ayasayah11/status/1509286445940367368,https://twitter.com/Ayasayah11,#الماتش_يتعاود,"Mar 30, 2022",2022-03-30T21:48:24.000Z
Elyos,@Ninos60027401,,,2,,,https://twitter.com/Ninos60027401/status/1509280998676176898,https://twitter.com/Ninos60027401,"FIFA World Cup
We demand that the Algeria -Cameroon match  be replayed due to arbitration errors against the Algerian national team, just as the match between Senegal and South Africa in 2017 was repeated due to arbitration errors.

#replay_match_algeria_cameron","Mar 30, 2022",2022-03-30T21:26:45.000Z
Алжирец и гордый,@BnzhraDjalil,https://pbs.twimg.com/ext_tw_video_thumb/1509143950925389829/pu/img/8OT6fOv7viH_Z1Y_.jpg,3,1,,,https://twitter.com/BnzhraDjalil/status/1509214875943325700,https://twitter.com/BnzhraDjalil,"C'est pas possible !! 
Replay_match_algeria_cameroon
#الماتش_يتعاود
#FIFA
#ALGCAM
#Algeria_and_Camroon_match_unjust_bring_us_back_the_match_where_is_FiFA","Mar 30, 2022",2022-03-30T17:04:00.000Z
you cef,@youcef23176933,,,3,,,https://twitter.com/youcef23176933/status/1509152063959224326,https://twitter.com/youcef23176933,Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_,"Mar 30, 2022",2022-03-30T12:54:25.000Z
Sid Ali,@SidAliKhelladi2,,,2,,,https://twitter.com/SidAliKhelladi2/status/1509160190523940868,https://twitter.com/SidAliKhelladi2,"#algeria_and_cameroo
n_match_unjust_bring_us_back_the_match_where_is_fifa","Mar 30, 2022",2022-03-30T13:26:42.000Z
Sid Ali,@SidAliKhelladi2,,,2,,,https://twitter.com/SidAliKhelladi2/status/1509160296107102216,https://twitter.com/SidAliKhelladi2,"#algeria_and_cameroo
n_match_unjust_bring#algeria_and_cameroo
n_match_unjust_bring#algeria_and_cameroo
n_match_unjust_bring","Mar 30, 2022",2022-03-30T13:27:08.000Z
Sid Ali,@SidAliKhelladi2,"https://pbs.twimg.com/media/FPGh-KRXEAYLGw4?format=jpg&name=small, https://pbs.twimg.com/media/FPGh-KRXEAYLGw4?format=jpg&name=small",1,8,,,https://twitter.com/SidAliKhelladi2/status/1509165441478008837,https://twitter.com/SidAliKhelladi2,"#algeria_and_cameroo
n_match_unjust_bring_us_back_the_match_where_is_fifa","Mar 30, 2022",2022-03-30T13:47:34.000Z
Zaki Hamdi,@ZakiHamdi22,,,2,,,https://twitter.com/ZakiHamdi22/status/1509329731505823747,https://twitter.com/ZakiHamdi22,"#FIFAWorldCup  World Cup
We demand that the Algeria Cameroon match  be replayed due to arbitration errors against the Algerian national team, just as the match between Senegal and South Africa in 2017 was repeated due to arbitration errors.
#replay_match_algeria_cameron","Mar 31, 2022",2022-03-31T00:40:24.000Z
Yacine Belbacha,@YacineBelbacha,,,1,,,https://twitter.com/YacineBelbacha/status/1509163907218300929,https://twitter.com/YacineBelbacha,Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA,"Mar 30, 2022",2022-03-30T13:41:29.000Z
Wadoud sh,@dnz11993,,,2,,,https://twitter.com/dnz11993/status/1509158470842519560,https://twitter.com/dnz11993,#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_,"Mar 30, 2022",2022-03-30T13:19:52.000Z
ام ايسر للخياطة,@aysr_am,,,2,,,https://twitter.com/aysr_am/status/1509319355472953349,https://twitter.com/aysr_am,"FIFA World Cup
We demand that the Algeria -Cameroon match  be replayed due to arbitration errors against the Algerian national team, just as the match between Senegal and South Africa in 2017 was repeated due to arbitration errors.

#replay_match_algeria_cameron.","Mar 30, 2022",2022-03-30T23:59:10.000Z
MOHAMED KZ,@MOHAMEDKZ7,"https://pbs.twimg.com/media/FPGFYdKXwAAeCRE?format=jpg&name=small, https://pbs.twimg.com/media/FPGFYdKXwAAeCRE?format=jpg&name=small",1,9,,,https://twitter.com/MOHAMEDKZ7/status/1509151600312520714,https://twitter.com/MOHAMEDKZ7,"#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_
@fifaworldcup_ar @FIFAcom  @FIFAWorldCup  @FIFAcom @FAFAlgeria","Mar 30, 2022",2022-03-30T12:52:34.000Z
Younes Bouakel,@BouakelYounes,,,4,,,https://twitter.com/BouakelYounes/status/1509187742663692291,https://twitter.com/BouakelYounes,#Replay_Algeria_Cameroon,"Mar 30, 2022",2022-03-30T15:16:11.000Z
⁷,@hey_imsarahh,,,2,,,https://twitter.com/hey_imsarahh/status/1509365636979654657,https://twitter.com/hey_imsarahh,#Replay_Algeria_Cameroon,"Mar 31, 2022",2022-03-31T03:03:05.000Z
Papa atoumane Diallo,@PapaatoumaneDi3,,,5,,,https://twitter.com/PapaatoumaneDi3/status/1509105308693581826,https://twitter.com/PapaatoumaneDi3,"Force à vous tous, le meilleur reste à  venir. La coupe du monde pour nous. J'y crois.","Mar 30, 2022",2022-03-30T09:48:38.000Z
Ben adem,@adem_benhammou,,1,2,,,https://twitter.com/adem_benhammou/status/1509153783917563913,https://twitter.com/adem_benhammou,"#الماتش_يتعاود 
#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_","Mar 30, 2022",2022-03-30T13:01:15.000Z
nadir nadir,@nadirna50871479,,,4,,,https://twitter.com/nadirna50871479/status/1509158259667701765,https://twitter.com/nadirna50871479,Algeria_and_cameroon_match_unjust_Bring_us_back_th_match_where_is_FiFA,"Mar 30, 2022",2022-03-30T13:19:02.000Z
epic_sce_nes,@epic_sce_nes,,,2,,,https://twitter.com/epic_sce_nes/status/1509184800791355393,https://twitter.com/epic_sce_nes,Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_,"Mar 30, 2022",2022-03-30T15:04:30.000Z
Nabil Sekelli,@sekelli_nabil,,1,3,,,https://twitter.com/sekelli_nabil/status/1509161004537729027,https://twitter.com/sekelli_nabil,#ALGCAM,"Mar 30, 2022",2022-03-30T13:29:56.000Z
SECK GALLO,@gallo_seck,,,,,,https://twitter.com/gallo_seck/status/1509269721883066372,https://twitter.com/gallo_seck,"félicitations à tous les acteurs de cette qualification, particulièrement aux supporters qui ont longtemps souffert des échecs, et sans oublier les centres de formation","Mar 30, 2022",2022-03-30T20:41:57.000Z
Aya sayah,@Ayasayah11,,,,,,https://twitter.com/Ayasayah11/status/1509169578827567110,https://twitter.com/Ayasayah11,"فعلو الهشتاق 
#اعادة_المباراة_الجزائر_الكاميرون

#مباراة_الجزائر_و_الكاميرون_ظالمة_أعيدوا_لنا_المباراة_أين_الفيفاااا

#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_","Mar 30, 2022",2022-03-30T14:04:01.000Z
Rossella,@Rossella875,,,,,,https://twitter.com/Rossella875/status/1509107396177711108,https://twitter.com/Rossella875,KK sono felice per te.,"Mar 30, 2022",2022-03-30T09:56:55.000Z
Diems,@Diems02,,,1,,,https://twitter.com/Diems02/status/1509133127490412544,https://twitter.com/Diems02,"On est fière de nos Lions bravo !!!

J'espère que vous allez pas jouer avec l'argent rapporté à la FSF une bonne gestion s'impose","Mar 30, 2022",2022-03-30T11:39:10.000Z
"Anis Hanni """"",@AnisHanni4,,,,,,https://twitter.com/AnisHanni4/status/1509211206040629258,https://twitter.com/AnisHanni4,#algeria_and_cameroon_unjust_bring_us_back_the_match_where_is_fifa,"Mar 30, 2022",2022-03-30T16:49:25.000Z
ABDOU ZAPS DIALLO,@Zaps_Diallo,,,1,,,https://twitter.com/Zaps_Diallo/status/1509106123999166465,https://twitter.com/Zaps_Diallo,Les gars vous allez kiffer ce debrief,"Mar 30, 2022",2022-03-30T09:51:52.000Z
Roufaida Ferrah,@RoufaidaF,,,,,,https://twitter.com/RoufaidaF/status/1509211230229221396,https://twitter.com/RoufaidaF,#algeria_and_cameroon_match_unjust_bring_us_back_the_match_where_is_fifa_   #نطالب_الفيفا_بإعادة_المباراة  #replay_match_algeria_cameroon,"Mar 30, 2022",2022-03-30T16:49:31.000Z
Chafia Mhd,@ChafiaMhd,,,,,,https://twitter.com/ChafiaMhd/status/1509249745319043072,https://twitter.com/ChafiaMhd,#Algerie_and_cameroon__match_unjust_Bring_us_back_the_match_where_is_fifa,"Mar 30, 2022",2022-03-30T19:22:34.000Z
Mayssa,@kh7_mayssa,,,,,,https://twitter.com/kh7_mayssa/status/1509227428073377792,https://twitter.com/kh7_mayssa,#replay_match_algeria_cameron,"Mar 30, 2022",2022-03-30T17:53:53.000Z
