Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Macky Sall,@Macky_Sall,"https://pbs.twimg.com/media/F_x3NZ_W4AA8Ygg?format=jpg&name=small, https://pbs.twimg.com/media/F_x3NZ_W4AA8Ygg?format=jpg&name=small",106,720,291,,,https://twitter.com/Macky_Sall,"À l’occasion de la Journée internationale de lutte contre les violences faites aux femmes, j’exprime toute ma solidarité aux victimes de cette pratique néfaste. Agissons ensemble contre ce fléau. Halte à la violence faites aux femmes et aux filles !",,
Modibo Traore,@ModiboT23385577,,1,4,2,302,https://twitter.com/ModiboT23385577/status/1728662809125466568,https://twitter.com/ModiboT23385577,Monsieur le Président au Mali on attend votre déclaration pour la prise de la région de Kidal vous avez beaucoup contribué pour la paix au Mali on ne comprend pas votre silence le Mali et le Sénégal on des histoires commun même si nos partenaires est différent,"Nov 26, 2023",2023-11-26T06:31:45.000Z
Muss,@Mukdy91,,4,94,,1.6K,https://twitter.com/Mukdy91/status/1728398240616431900,https://twitter.com/Mukdy91,Libérez ces dames qui croupissent en prison qui ont pour seul crime l’attachement à la personne du président @SonkoOfficiel,"Nov 25, 2023",2023-11-25T13:00:27.000Z
L’éternel Patriote,@yannick_diatta,,,4,,935,https://twitter.com/yannick_diatta/status/1728459750327664801,https://twitter.com/yannick_diatta,Azy tg mec,"Nov 25, 2023",2023-11-25T17:04:52.000Z
Dr Ndeye Penda Ndiaye,@bioamarie,,,,,21,https://twitter.com/bioamarie/status/1728785235641295002,https://twitter.com/bioamarie,"https://youtu.be/R13atu6m_U0?si=-W5CQWqCteoN_Zo…
Tu emprisonne les femmes ! C'est Quoi ?","Nov 26, 2023",2023-11-26T14:38:14.000Z
Coumba Thiam,@CoumbaT10,,,,,55,https://twitter.com/CoumbaT10/status/1728432389150380399,https://twitter.com/CoumbaT10,Merci,"Nov 25, 2023",2023-11-25T15:16:08.000Z
Oumou K. Sall MSET QTLS,@Oumou_Sall,,1,2,,258,https://twitter.com/Oumou_Sall/status/1728401466002735225,https://twitter.com/Oumou_Sall,Aucune nation ne s’est développée sans avoir auparavant assisté et soutenu les femmes et les filles. Une politique de zéro-tolérance contre toutes les formes de violence faites aux femmes et aux filles est incontournable.,"Nov 25, 2023",2023-11-25T13:13:16.000Z
Dikame,@Dikame2,,,,,12,https://twitter.com/Dikame2/status/1728644579220439243,https://twitter.com/Dikame2,Halte à la violence faite aux peuples surtout sénégalais...,"Nov 26, 2023",2023-11-26T05:19:19.000Z
Pixidu4137,@pixidu4137,,,,,15,https://twitter.com/pixidu4137/status/1728533473227583621,https://twitter.com/pixidu4137,"Halte à la violence faite à l’homme tout court! Fille ou garçon, personne n’aimerait se faire violenter Macky . Alors, libère Sonko, c’est bon pour toi tout ça. Arrête de penser pour 5 ou 6 ans!!","Nov 25, 2023",2023-11-25T21:57:49.000Z
Macky Sall,@Macky_Sall,"https://pbs.twimg.com/media/F_x3NZ_W4AA8Ygg?format=jpg&name=small, https://pbs.twimg.com/media/F_x3NZ_W4AA8Ygg?format=jpg&name=small",106,720,291,,,https://twitter.com/Macky_Sall,"À l’occasion de la Journée internationale de lutte contre les violences faites aux femmes, j’exprime toute ma solidarité aux victimes de cette pratique néfaste. Agissons ensemble contre ce fléau. Halte à la violence faites aux femmes et aux filles !",,
youssoupha cisse,@soukouma1971,,,,,26,https://twitter.com/soukouma1971/status/1728916441167237217,https://twitter.com/soukouma1971,Félicitations pr le président. Mais les gens qui ont utilisé Adji Sarr pour liquider leur adversaire politique sonko sont-ils pas les pire criminels ?  Vraiment désolé.  Utilisé une fille pauvre orpheline comme chair à canon est la pire des violences,"Nov 26, 2023",2023-11-26T23:19:35.000Z
Benjamin Ngachoko,@Benjo_ng,,,,,24,https://twitter.com/Benjo_ng/status/1728983796354371756,https://twitter.com/Benjo_ng,#FreeOusmaneSonko,"Nov 27, 2023",2023-11-27T03:47:14.000Z
Pape Sohna,@PapeSohna,,,,,5,https://twitter.com/PapeSohna/status/1729104233402905046,https://twitter.com/PapeSohna,Pour tu continue de violenter les femmes en les emprisonnant dans les prisons.,"Nov 27, 2023",2023-11-27T11:45:49.000Z
ousmiikitlamise,@ousmiie1,,,,,12,https://twitter.com/ousmiie1/status/1729042544020058186,https://twitter.com/ousmiie1,Il et libre sonko enfaite ?,"Nov 27, 2023",2023-11-27T07:40:41.000Z
Koulinov Maho,@KoulinM,,,,1,336,https://twitter.com/KoulinM/status/1728388028421599655,https://twitter.com/KoulinM,Quelles sont les dispositions prises par votre gouvernement ?,"Nov 25, 2023",2023-11-25T12:19:52.000Z
Pitsh#Wazalendu,@Pitsh7,,,1,,12,https://twitter.com/Pitsh7/status/1728698632801546686,https://twitter.com/Pitsh7,"Une honte pour l'Afrique...
#nègre_de_maison","Nov 26, 2023",2023-11-26T08:54:06.000Z
Patriote pour la liberté,@AdamaBarham,"https://pbs.twimg.com/media/F_0mG5eWQAAg-EA?format=jpg&name=small, https://pbs.twimg.com/media/F_0mG5eWQAAg-EA?format=jpg&name=small",,1,,50,https://twitter.com/AdamaBarham/status/1728579734055842054,https://twitter.com/AdamaBarham,Libérer #Zahrawagué une entrepreneuse !,"Nov 26, 2023",2023-11-26T01:01:38.000Z
Patriote pour la liberté,@AdamaBarham,"https://pbs.twimg.com/media/F_0pzK4WoAA_2eS?format=jpg&name=small, https://pbs.twimg.com/media/F_0pzK4WoAA_2eS?format=jpg&name=small",,2,,138,https://twitter.com/AdamaBarham/status/1728583800001585243,https://twitter.com/AdamaBarham,Libéré #Colinefay une française qui aime le Sénégal !,"Nov 26, 2023",2023-11-26T01:17:48.000Z
