Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
African,@ali_naka,"https://pbs.twimg.com/media/GNdwwZIWIAI7RWF?format=jpg&name=small, https://pbs.twimg.com/media/GNdwwZIWIAI7RWF?format=jpg&name=small",64,787,8.0,34K,https://twitter.com/ali_naka/status/1790023394232029506,https://twitter.com/ali_naka,Prime Minister Sonko of Senegal bidding farewell to President Kagame,22h,2024-05-13T14:16:48.000Z
Mlamineu,@MlamineuDiop,"https://pbs.twimg.com/media/GNfUrC4WYAAhdmN?format=jpg&name=small, https://pbs.twimg.com/media/GNfUrC4WYAAhdmN?format=jpg&name=small",144,285,4.0,4.4K,https://twitter.com/MlamineuDiop/status/1790133222153629819,https://twitter.com/MlamineuDiop,Ces opérateurs @orange_sn @free_senegal @expressosenegal sont des sangsues !,14h,2024-05-13T21:33:13.000Z
Typical African,@Joe__Bassey,"https://pbs.twimg.com/media/GM3-8uZWYAAqmIm?format=jpg&name=small, https://pbs.twimg.com/media/GM3-8uZWYAAqmIm?format=jpg&name=small",115,572,1.0,12K,https://twitter.com/Joe__Bassey/status/1787364959115960563,https://twitter.com/Joe__Bassey,"Lake Retba, Senegal  #Africa",May 6,2024-05-06T06:13:08.000Z
Concerned Citizen,@BGatesIsaPyscho,https://pbs.twimg.com/amplify_video_thumb/1788506419567714304/img/VfladdAbRI5mNnOK.jpg,149,293,33.0,41K,https://twitter.com/BGatesIsaPyscho/status/1788506433677345249,https://twitter.com/BGatesIsaPyscho,"Another Day another Boeing Disaster - this time in Senegal as the plane skids off the runway injuring multiple persons.

Boeing are effective at killing off whistle blowers but not operating safe planes, it would appear.",May 9,2024-05-09T09:48:57.000Z
Sangwa Sifa Florence,@SangwaSifa,"https://pbs.twimg.com/media/GNfYcEpXAAEA2JZ?format=jpg&name=small, https://pbs.twimg.com/media/GNfYcEpXAAEA2JZ?format=jpg&name=small",39,102,9.0,5.1K,https://twitter.com/SangwaSifa/status/1790137388859109755,https://twitter.com/SangwaSifa,"Today was an eye-opening experience visiting @abdourami's urban farm in Senegal. 

Thank you so much, @CoumbaDSow, for connecting us. 

Want to learn more about his innovative farming practices? 
Let me know in the comments!
#QuartierVertChallenge
#AgInfluencers #AiN",14h,2024-05-13T21:49:47.000Z
The New Times (Rwanda),@NewTimesRwanda,"https://pbs.twimg.com/amplify_video_thumb/1787965761601900547/img/mZZ6KxkjGWkKh5p_.jpg, https://pbs.twimg.com/amplify_video_thumb/1787965761601900547/img/mZZ6KxkjGWkKh5p_.jpg, https://pbs.twimg.com/amplify_video_thumb/1787965761601900547/img/mZZ6KxkjGWkKh5p_.jpg",20,234,6.0,11K,https://twitter.com/NewTimesRwanda/status/1787965838156275813,https://twitter.com/NewTimesRwanda,"Rwanda's APR have bounced back to winning ways after a slim 66-61 victory over Senegal's AS Douanes.
#BAL2024",May 7,2024-05-07T22:00:49.000Z
INSIDER | POLITIC,@insider_politic,https://pbs.twimg.com/amplify_video_thumb/1788677506070888449/img/U3Jk0apgt2tJ4gYa.jpg,48,272,9.0,15K,https://twitter.com/insider_politic/status/1788677558843650177,https://twitter.com/insider_politic,"An Air Senegal Boeing 737-300 veered off the runway in Senegal, resulting in injuries to at least 10 individuals, four of whom sustained serious injuries, while en route to Bamako, Mali

The incident took place during the departure of Air Senegal flight HC 301 bound for Bamako,…",May 9,2024-05-09T21:08:56.000Z
Maverick Aoko,@AokoOtieno_,https://pbs.twimg.com/media/GNctTXUXoAAuAYg?format=jpg&name=small,12,107,27.0,17K,https://twitter.com/AokoOtieno_/status/1789949199535985120,https://twitter.com/AokoOtieno_,"Look at the date I saved him on my phone...31st March 2023

Click the photo 

Elections in Senegal were held one year later

Mi huona Nyota za watu, hata huyu Ruto, I knew he would beat Azimio

Sad he's turned out to be one of the biggest mistakes of my life

Help me support Babu",May 13,2024-05-13T09:21:59.000Z
Slay Farmer,@SandraNabasirye,https://pbs.twimg.com/media/GNYXUNnWsAEQof0?format=jpg&name=360x360,59,758,42.0,54K,https://twitter.com/SandraNabasirye/status/1789643697438511428,https://twitter.com/SandraNabasirye,"Enroute  Dakar- Senegal.

I'm super excited about this trip because i get to meet Africa's best Agri-influencers. Its a game changer for social agriculture.",May 12,2024-05-12T13:08:02.000Z
Megatron,@Megatron_ron,https://pbs.twimg.com/ext_tw_video_thumb/1788512030724444160/pu/img/kt5BD5wWkyeiy01h.jpg,402,1K,52.0,80K,https://twitter.com/Megatron_ron/status/1788537093699875080,https://twitter.com/Megatron_ron,"BREAKING:

After Turkey, Boeing crashes in Senegal

Boeing 737 crashes during take-off in Senegal, 11 people injured",May 9,2024-05-09T11:50:47.000Z
